code:U+1F646 U+1F3FC U+200D U+2640 U+FE0F; desc:woman gesturing OK: medium-light skin tone; tags:gesture | hand | medium-light skin tone | OK | woman
code:U+1F646 U+1F3FD U+200D U+2640 U+FE0F; desc:woman gesturing OK: medium skin tone; tags:gesture | hand | medium skin tone | OK | woman
code:U+1F646 U+1F3FE U+200D U+2640 U+FE0F; desc:woman gesturing OK: medium-dark skin tone; tags:gesture | hand | medium-dark skin tone | OK | woman
code:U+1F646 U+1F3FF U+200D U+2640 U+FE0F; desc:woman gesturing OK: dark skin tone; tags:dark skin tone | gesture | hand | OK | woman
code:U+1F481; desc:person tipping hand; tags:hand | help | information | sassy | tipping
code:U+1F481 U+1F3FB; desc:person tipping hand: light skin tone; tags:hand | help | information | light skin tone | sassy | tipping
code:U+1F481 U+1F3FC; desc:person tipping hand: medium-light skin tone; tags:hand | help | information | medium-light skin tone | sassy | tipping
code:U+1F481 U+1F3FD; desc:person tipping hand: medium skin tone; tags:hand | help | information | medium skin tone | sassy | tipping
code:U+1F481 U+1F3FE; desc:person tipping hand: medium-dark skin tone; tags:hand | help | information | medium-dark skin tone | sassy | tipping
code:U+1F481 U+1F3FF; desc:person tipping hand: dark skin tone; tags:dark skin tone | hand | help | information | sassy | tipping
code:U+1F481 U+200D U+2642 U+FE0F; desc:man tipping hand; tags:man | sassy | tipping hand
code:U+1F481 U+1F3FB U+200D U+2642 U+FE0F; desc:man tipping hand: light skin tone; tags:light skin tone | man | sassy | tipping hand
code:U+1F481 U+1F3FC U+200D U+2642 U+FE0F; desc:man tipping hand: medium-light skin tone; tags:man | medium-light skin tone | sassy | tipping hand
code:U+1F481 U+1F3FD U+200D U+2642 U+FE0F; desc:man tipping hand: medium skin tone; tags:man | medium skin tone | sassy | tipping hand
code:U+1F481 U+1F3FE U+200D U+2642 U+FE0F; desc:man tipping hand: medium-dark skin tone; tags:man | medium-dark skin tone | sassy | tipping hand
code:U+1F481 U+1F3FF U+200D U+2642 U+FE0F; desc:man tipping hand: dark skin tone; tags:dark skin tone | man | sassy | tipping hand
code:U+1F481 U+200D U+2640 U+FE0F; desc:woman tipping hand; tags:sassy | tipping hand | woman
code:U+1F481 U+1F3FB U+200D U+2640 U+FE0F; desc:woman tipping hand: light skin tone; tags:light skin tone | sassy | tipping hand | woman
code:U+1F481 U+1F3FC U+200D U+2640 U+FE0F; desc:woman tipping hand: medium-light skin tone; tags:medium-light skin tone | sassy | tipping hand | woman
code:U+1F481 U+1F3FD U+200D U+2640 U+FE0F; desc:woman tipping hand: medium skin tone; tags:medium skin tone | sassy | tipping hand | woman
code:U+1F481 U+1F3FE U+200D U+2640 U+FE0F; desc:woman tipping hand: medium-dark skin tone; tags:medium-dark skin tone | sassy | tipping hand | woman
code:U+1F481 U+1F3FF U+200D U+2640 U+FE0F; desc:woman tipping hand: dark skin tone; tags:dark skin tone | sassy | tipping hand | woman
code:U+1F64B; desc:person raising hand; tags:gesture | hand | happy | raised
code:U+1F64B U+1F3FB; desc:person raising hand: light skin tone; tags:gesture | hand | happy | light skin tone | raised
code:U+1F64B U+1F3FC; desc:person raising hand: medium-light skin tone; tags:gesture | hand | happy | medium-light skin tone | raised
code:U+1F64B U+1F3FD; desc:person raising hand: medium skin tone; tags:gesture | hand | happy | medium skin tone | raised
code:U+1F64B U+1F3FE; desc:person raising hand: medium-dark skin tone; tags:gesture | hand | happy | medium-dark skin tone | raised
code:U+1F64B U+1F3FF; desc:person raising hand: dark skin tone; tags:dark skin tone | gesture | hand | happy | raised
code:U+1F64B U+200D U+2642 U+FE0F; desc:man raising hand; tags:gesture | man | raising hand
code:U+1F64B U+1F3FB U+200D U+2642 U+FE0F; desc:man raising hand: light skin tone; tags:gesture | light skin tone | man | raising hand
code:U+1F64B U+1F3FC U+200D U+2642 U+FE0F; desc:man raising hand: medium-light skin tone; tags:gesture | man | medium-light skin tone | raising hand
code:U+1F64B U+1F3FD U+200D U+2642 U+FE0F; desc:man raising hand: medium skin tone; tags:gesture | man | medium skin tone | raising hand
code:U+1F64B U+1F3FE U+200D U+2642 U+FE0F; desc:man raising hand: medium-dark skin tone; tags:gesture | man | medium-dark skin tone | raising hand
code:U+1F64B U+1F3FF U+200D U+2642 U+FE0F; desc:man raising hand: dark skin tone; tags:dark skin tone | gesture | man | raising hand
code:U+1F64B U+200D U+2640 U+FE0F; desc:woman raising hand; tags:gesture | raising hand | woman
code:U+1F64B U+1F3FB U+200D U+2640 U+FE0F; desc:woman raising hand: light skin tone; tags:gesture | light skin tone | raising hand | woman
code:U+1F64B U+1F3FC U+200D U+2640 U+FE0F; desc:woman raising hand: medium-light skin tone; tags:gesture | medium-light skin tone | raising hand | woman
code:U+1F64B U+1F3FD U+200D U+2640 U+FE0F; desc:woman raising hand: medium skin tone; tags:gesture | medium skin tone | raising hand | woman
code:U+1F64B U+1F3FE U+200D U+2640 U+FE0F; desc:woman raising hand: medium-dark skin tone; tags:gesture | medium-dark skin tone | raising hand | woman
code:U+1F64B U+1F3FF U+200D U+2640 U+FE0F; desc:woman raising hand: dark skin tone; tags:dark skin tone | gesture | raising hand | woman
code:U+1F647; desc:person bowing; tags:apology | bow | gesture | sorry
code:U+1F647 U+1F3FB; desc:person bowing: light skin tone; tags:apology | bow | gesture | light skin tone | sorry
code:U+1F647 U+1F3FC; desc:person bowing: medium-light skin tone; tags:apology | bow | gesture | medium-light skin tone | sorry
code:U+1F647 U+1F3FD; desc:person bowing: medium skin tone; tags:apology | bow | gesture | medium skin tone | sorry
code:U+1F647 U+1F3FE; desc:person bowing: medium-dark skin tone; tags:apology | bow | gesture | medium-dark skin tone | sorry
code:U+1F647 U+1F3FF; desc:person bowing: dark skin tone; tags:apology | bow | dark skin tone | gesture | sorry
code:U+1F647 U+200D U+2642 U+FE0F; desc:man bowing; tags:apology | bowing | favor | gesture | man | sorry
code:U+1F647 U+1F3FB U+200D U+2642 U+FE0F; desc:man bowing: light skin tone; tags:apology | bowing | favor | gesture | light skin tone | man | sorry
code:U+1F647 U+1F3FC U+200D U+2642 U+FE0F; desc:man bowing: medium-light skin tone; tags:apology | bowing | favor | gesture | man | medium-light skin tone | sorry
code:U+1F647 U+1F3FD U+200D U+2642 U+FE0F; desc:man bowing: medium skin tone; tags:apology | bowing | favor | gesture | man | medium skin tone | sorry
code:U+1F647 U+1F3FE U+200D U+2642 U+FE0F; desc:man bowing: medium-dark skin tone; tags:apology | bowing | favor | gesture | man | medium-dark skin tone | sorry
code:U+1F647 U+1F3FF U+200D U+2642 U+FE0F; desc:man bowing: dark skin tone; tags:apology | bowing | dark skin tone | favor | gesture | man | sorry
code:U+1F647 U+200D U+2640 U+FE0F; desc:woman bowing; tags:apology | bowing | favor | gesture | sorry | woman
code:U+1F647 U+1F3FB U+200D U+2640 U+FE0F; desc:woman bowing: light skin tone; tags:apology | bowing | favor | gesture | light skin tone | sorry | woman
code:U+1F647 U+1F3FC U+200D U+2640 U+FE0F; desc:woman bowing: medium-light skin tone; tags:apology | bowing | favor | gesture | medium-light skin tone | sorry | woman
code:U+1F647 U+1F3FD U+200D U+2640 U+FE0F; desc:woman bowing: medium skin tone; tags:apology | bowing | favor | gesture | medium skin tone | sorry | woman
code:U+1F647 U+1F3FE U+200D U+2640 U+FE0F; desc:woman bowing: medium-dark skin tone; tags:apology | bowing | favor | gesture | medium-dark skin tone | sorry | woman
code:U+1F647 U+1F3FF U+200D U+2640 U+FE0F; desc:woman bowing: dark skin tone; tags:apology | bowing | dark skin tone | favor | gesture | sorry | woman
code:U+1F926; desc:person facepalming; tags:disbelief | exasperation | face | palm
code:U+1F926 U+1F3FB; desc:person facepalming: light skin tone; tags:disbelief | exasperation | face | light skin tone | palm
code:U+1F926 U+1F3FC; desc:person facepalming: medium-light skin tone; tags:disbelief | exasperation | face | medium-light skin tone | palm
code:U+1F926 U+1F3FD; desc:person facepalming: medium skin tone; tags:disbelief | exasperation | face | medium skin tone | palm
code:U+1F926 U+1F3FE; desc:person facepalming: medium-dark skin tone; tags:disbelief | exasperation | face | medium-dark skin tone | palm
code:U+1F926 U+1F3FF; desc:person facepalming: dark skin tone; tags:dark skin tone | disbelief | exasperation | face | palm
code:U+1F926 U+200D U+2642 U+FE0F; desc:man facepalming; tags:disbelief | exasperation | facepalm | man
code:U+1F926 U+1F3FB U+200D U+2642 U+FE0F; desc:man facepalming: light skin tone; tags:disbelief | exasperation | facepalm | light skin tone | man
code:U+1F926 U+1F3FC U+200D U+2642 U+FE0F; desc:man facepalming: medium-light skin tone; tags:disbelief | exasperation | facepalm | man | medium-light skin tone
code:U+1F926 U+1F3FD U+200D U+2642 U+FE0F; desc:man facepalming: medium skin tone; tags:disbelief | exasperation | facepalm | man | medium skin tone
code:U+1F926 U+1F3FE U+200D U+2642 U+FE0F; desc:man facepalming: medium-dark skin tone; tags:disbelief | exasperation | facepalm | man | medium-dark skin tone
code:U+1F926 U+1F3FF U+200D U+2642 U+FE0F; desc:man facepalming: dark skin tone; tags:dark skin tone | disbelief | exasperation | facepalm | man
code:U+1F926 U+200D U+2640 U+FE0F; desc:woman facepalming; tags:disbelief | exasperation | facepalm | woman
code:U+1F926 U+1F3FB U+200D U+2640 U+FE0F; desc:woman facepalming: light skin tone; tags:disbelief | exasperation | facepalm | light skin tone | woman
code:U+1F926 U+1F3FC U+200D U+2640 U+FE0F; desc:woman facepalming: medium-light skin tone; tags:disbelief | exasperation | facepalm | medium-light skin tone | woman
code:U+1F926 U+1F3FD U+200D U+2640 U+FE0F; desc:woman facepalming: medium skin tone; tags:disbelief | exasperation | facepalm | medium skin tone | woman
code:U+1F926 U+1F3FE U+200D U+2640 U+FE0F; desc:woman facepalming: medium-dark skin tone; tags:disbelief | exasperation | facepalm | medium-dark skin tone | woman
code:U+1F926 U+1F3FF U+200D U+2640 U+FE0F; desc:woman facepalming: dark skin tone; tags:dark skin tone | disbelief | exasperation | facepalm | woman
code:U+1F937; desc:person shrugging; tags:doubt | ignorance | indifference | shrug
code:U+1F937 U+1F3FB; desc:person shrugging: light skin tone; tags:doubt | ignorance | indifference | light skin tone | shrug
code:U+1F937 U+1F3FC; desc:person shrugging: medium-light skin tone; tags:doubt | ignorance | indifference | medium-light skin tone | shrug
code:U+1F937 U+1F3FD; desc:person shrugging: medium skin tone; tags:doubt | ignorance | indifference | medium skin tone | shrug
code:U+1F937 U+1F3FE; desc:person shrugging: medium-dark skin tone; tags:doubt | ignorance | indifference | medium-dark skin tone | shrug
code:U+1F937 U+1F3FF; desc:person shrugging: dark skin tone; tags:dark skin tone | doubt | ignorance | indifference | shrug
code:U+1F937 U+200D U+2642 U+FE0F; desc:man shrugging; tags:doubt | ignorance | indifference | man | shrug
code:U+1F937 U+1F3FB U+200D U+2642 U+FE0F; desc:man shrugging: light skin tone; tags:doubt | ignorance | indifference | light skin tone | man | shrug
code:U+1F937 U+1F3FC U+200D U+2642 U+FE0F; desc:man shrugging: medium-light skin tone; tags:doubt | ignorance | indifference | man | medium-light skin tone | shrug
code:U+1F937 U+1F3FD U+200D U+2642 U+FE0F; desc:man shrugging: medium skin tone; tags:doubt | ignorance | indifference | man | medium skin tone | shrug
code:U+1F937 U+1F3FE U+200D U+2642 U+FE0F; desc:man shrugging: medium-dark skin tone; tags:doubt | ignorance | indifference | man | medium-dark skin tone | shrug
code:U+1F937 U+1F3FF U+200D U+2642 U+FE0F; desc:man shrugging: dark skin tone; tags:dark skin tone | doubt | ignorance | indifference | man | shrug
code:U+1F937 U+200D U+2640 U+FE0F; desc:woman shrugging; tags:doubt | ignorance | indifference | shrug | woman
code:U+1F937 U+1F3FB U+200D U+2640 U+FE0F; desc:woman shrugging: light skin tone; tags:doubt | ignorance | indifference | light skin tone | shrug | woman
code:U+1F937 U+1F3FC U+200D U+2640 U+FE0F; desc:woman shrugging: medium-light skin tone; tags:doubt | ignorance | indifference | medium-light skin tone | shrug | woman
code:U+1F937 U+1F3FD U+200D U+2640 U+FE0F; desc:woman shrugging: medium skin tone; tags:doubt | ignorance | indifference | medium skin tone | shrug | woman
code:U+1F937 U+1F3FE U+200D U+2640 U+FE0F; desc:woman shrugging: medium-dark skin tone; tags:doubt | ignorance | indifference | medium-dark skin tone | shrug | woman
code:U+1F937 U+1F3FF U+200D U+2640 U+FE0F; desc:woman shrugging: dark skin tone; tags:dark skin tone | doubt | ignorance | indifference | shrug | woman
code:U+1F486; desc:person getting massage; tags:face | massage | salon
code:U+1F486 U+1F3FB; desc:person getting massage: light skin tone; tags:face | light skin tone | massage | salon
code:U+1F486 U+1F3FC; desc:person getting massage: medium-light skin tone; tags:face | massage | medium-light skin tone | salon
code:U+1F486 U+1F3FD; desc:person getting massage: medium skin tone; tags:face | massage | medium skin tone | salon
code:U+1F486 U+1F3FE; desc:person getting massage: medium-dark skin tone; tags:face | massage | medium-dark skin tone | salon
code:U+1F486 U+1F3FF; desc:person getting massage: dark skin tone; tags:dark skin tone | face | massage | salon
code:U+1F486 U+200D U+2642 U+FE0F; desc:man getting massage; tags:face | man | massage
code:U+1F486 U+1F3FB U+200D U+2642 U+FE0F; desc:man getting massage: light skin tone; tags:face | light skin tone | man | massage
code:U+1F486 U+1F3FC U+200D U+2642 U+FE0F; desc:man getting massage: medium-light skin tone; tags:face | man | massage | medium-light skin tone
code:U+1F486 U+1F3FD U+200D U+2642 U+FE0F; desc:man getting massage: medium skin tone; tags:face | man | massage | medium skin tone
code:U+1F486 U+1F3FE U+200D U+2642 U+FE0F; desc:man getting massage: medium-dark skin tone; tags:face | man | massage | medium-dark skin tone
code:U+1F486 U+1F3FF U+200D U+2642 U+FE0F; desc:man getting massage: dark skin tone; tags:dark skin tone | face | man | massage
code:U+1F486 U+200D U+2640 U+FE0F; desc:woman getting massage; tags:face | massage | woman
code:U+1F486 U+1F3FB U+200D U+2640 U+FE0F; desc:woman getting massage: light skin tone; tags:face | light skin tone | massage | woman
code:U+1F486 U+1F3FC U+200D U+2640 U+FE0F; desc:woman getting massage: medium-light skin tone; tags:face | massage | medium-light skin tone | woman
code:U+1F486 U+1F3FD U+200D U+2640 U+FE0F; desc:woman getting massage: medium skin tone; tags:face | massage | medium skin tone | woman
code:U+1F486 U+1F3FE U+200D U+2640 U+FE0F; desc:woman getting massage: medium-dark skin tone; tags:face | massage | medium-dark skin tone | woman
code:U+1F486 U+1F3FF U+200D U+2640 U+FE0F; desc:woman getting massage: dark skin tone; tags:dark skin tone | face | massage | woman
code:U+1F487; desc:person getting haircut; tags:barber | beauty | haircut | parlor
code:U+1F487 U+1F3FB; desc:person getting haircut: light skin tone; tags:barber | beauty | haircut | light skin tone | parlor
code:U+1F487 U+1F3FC; desc:person getting haircut: medium-light skin tone; tags:barber | beauty | haircut | medium-light skin tone | parlor
code:U+1F487 U+1F3FD; desc:person getting haircut: medium skin tone; tags:barber | beauty | haircut | medium skin tone | parlor
code:U+1F487 U+1F3FE; desc:person getting haircut: medium-dark skin tone; tags:barber | beauty | haircut | medium-dark skin tone | parlor
code:U+1F487 U+1F3FF; desc:person getting haircut: dark skin tone; tags:barber | beauty | dark skin tone | haircut | parlor
code:U+1F487 U+200D U+2642 U+FE0F; desc:man getting haircut; tags:haircut | man
code:U+1F487 U+1F3FB U+200D U+2642 U+FE0F; desc:man getting haircut: light skin tone; tags:haircut | light skin tone | man
code:U+1F487 U+1F3FC U+200D U+2642 U+FE0F; desc:man getting haircut: medium-light skin tone; tags:haircut | man | medium-light skin tone
code:U+1F487 U+1F3FD U+200D U+2642 U+FE0F; desc:man getting haircut: medium skin tone; tags:haircut | man | medium skin tone
code:U+1F487 U+1F3FE U+200D U+2642 U+FE0F; desc:man getting haircut: medium-dark skin tone; tags:haircut | man | medium-dark skin tone
code:U+1F487 U+1F3FF U+200D U+2642 U+FE0F; desc:man getting haircut: dark skin tone; tags:dark skin tone | haircut | man
code:U+1F487 U+200D U+2640 U+FE0F; desc:woman getting haircut; tags:haircut | woman
code:U+1F487 U+1F3FB U+200D U+2640 U+FE0F; desc:woman getting haircut: light skin tone; tags:haircut | light skin tone | woman
code:U+1F487 U+1F3FC U+200D U+2640 U+FE0F; desc:woman getting haircut: medium-light skin tone; tags:haircut | medium-light skin tone | woman
code:U+1F487 U+1F3FD U+200D U+2640 U+FE0F; desc:woman getting haircut: medium skin tone; tags:haircut | medium skin tone | woman
code:U+1F487 U+1F3FE U+200D U+2640 U+FE0F; desc:woman getting haircut: medium-dark skin tone; tags:haircut | medium-dark skin tone | woman
code:U+1F487 U+1F3FF U+200D U+2640 U+FE0F; desc:woman getting haircut: dark skin tone; tags:dark skin tone | haircut | woman
code:U+1F6B6; desc:person walking; tags:hike | walk | walking
code:U+1F6B6 U+1F3FB; desc:person walking: light skin tone; tags:hike | light skin tone | walk | walking
code:U+1F6B6 U+1F3FC; desc:person walking: medium-light skin tone; tags:hike | medium-light skin tone | walk | walking
code:U+1F6B6 U+1F3FD; desc:person walking: medium skin tone; tags:hike | medium skin tone | walk | walking
code:U+1F6B6 U+1F3FE; desc:person walking: medium-dark skin tone; tags:hike | medium-dark skin tone | walk | walking
code:U+1F6B6 U+1F3FF; desc:person walking: dark skin tone; tags:dark skin tone | hike | walk | walking
code:U+1F6B6 U+200D U+2642 U+FE0F; desc:man walking; tags:hike | man | walk
code:U+1F6B6 U+1F3FB U+200D U+2642 U+FE0F; desc:man walking: light skin tone; tags:hike | light skin tone | man | walk
code:U+1F6B6 U+1F3FC U+200D U+2642 U+FE0F; desc:man walking: medium-light skin tone; tags:hike | man | medium-light skin tone | walk
code:U+1F6B6 U+1F3FD U+200D U+2642 U+FE0F; desc:man walking: medium skin tone; tags:hike | man | medium skin tone | walk
